mission_time_s,tx,ty,tz,error,x1,x2,x3,y1,y2,y3,z1,z2,z3
1.581923,NaN,NaN,NaN,NaN,0.021551,-2.008361,1.997187,-0.009789,-1.961359,-2.021412,0.001663,0.014992,0.033009
1.593029,NaN,NaN,NaN,NaN,0.021659,-2.008436,1.997165,-0.009548,-1.961213,-2.021487,0.001572,0.014927,0.032951
1.611890,NaN,NaN,NaN,NaN,0.021758,-2.008658,1.997033,-0.009304,-1.960794,-2.021650,0.001499,0.014748,0.032715
1.621679,NaN,NaN,NaN,NaN,0.021804,-2.008732,1.996945,-0.009180,-1.960659,-2.021749,0.001472,0.014698,0.032650
1.633424,NaN,NaN,NaN,NaN,0.021851,-2.008805,1.996838,-0.009054,-1.960526,-2.021888,0.001423,0.014660,0.032448
1.642582,NaN,NaN,NaN,NaN,0.021898,-2.008899,1.996783,-0.008926,-1.960392,-2.021951,0.001373,0.014618,0.032330
1.652382,NaN,NaN,NaN,NaN,0.021976,-2.009084,1.996733,-0.008692,-1.960128,-2.022013,0.001305,0.014553,0.032238
1.661800,NaN,NaN,NaN,NaN,0.022016,-2.009177,1.996634,-0.008573,-1.959997,-2.022121,0.001274,0.014530,0.032032
1.673412,NaN,NaN,NaN,NaN,0.022058,-2.009273,1.996584,-0.008452,-1.959865,-2.022165,0.001244,0.014492,0.031921
1.682631,NaN,NaN,NaN,NaN,0.022104,-2.009466,1.996539,-0.008338,-1.959602,-2.022210,0.001228,0.014427,0.031837
1.693708,NaN,NaN,NaN,NaN,0.022198,-2.009563,1.996498,-0.008107,-1.959472,-2.022255,0.001190,0.014397,0.031776
1.703025,NaN,NaN,NaN,NaN,0.022247,-2.009672,1.996380,-0.007988,-1.959343,-2.022326,0.001163,0.014355,0.031532
1.711913,NaN,NaN,NaN,NaN,0.022317,-2.009781,1.996328,-0.007870,-1.959215,-2.022362,0.001144,0.014320,0.031448
1.720835,NaN,NaN,NaN,NaN,0.022388,-2.009890,1.996281,-0.007751,-1.959087,-2.022399,0.001122,0.014301,0.031391
1.733768,NaN,NaN,NaN,NaN,0.022532,-2.010106,1.996240,-0.007507,-1.958835,-2.022435,0.001083,0.014282,0.031361
1.741959,NaN,NaN,NaN,NaN,0.022592,-2.010235,1.996065,-0.007373,-1.958686,-2.022501,0.001068,0.014252,0.031166
1.751857,NaN,NaN,NaN,NaN,0.022652,-2.010363,1.995985,-0.007237,-1.958537,-2.022534,0.001041,0.014233,0.031109
1.761080,NaN,NaN,NaN,NaN,0.022776,-2.010491,1.995911,-0.006963,-1.958390,-2.022568,0.000988,0.014221,0.031075
1.772474,NaN,NaN,NaN,NaN,0.022823,-2.010618,1.995805,-0.006807,-1.958243,-2.022583,0.000954,0.014217,0.030956
1.781500,NaN,NaN,NaN,NaN,0.022871,-2.010947,1.995609,-0.006650,-1.957881,-2.022614,0.000919,0.014164,0.030800
