mission_time_s,tx,ty,tz,error,d1,d2,d3,x1,x2,x3,y1,y2,y3,z1,z2,z3
416.700729,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.842926,17.475658,20.595373,-0.060180,-3.556488,-3.481372,-4.937733,-4.892921,-4.923321
416.709590,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.840832,17.477673,20.598604,-0.059757,-3.556313,-3.481776,-4.937870,-4.892948,-4.923374
416.730597,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.840136,17.479679,20.608280,-0.059625,-3.556140,-3.482967,-4.937927,-4.892979,-4.923542
416.740635,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.838078,17.481678,20.611492,-0.059254,-3.555970,-3.483367,-4.938129,-4.893002,-4.923603
416.749723,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.837404,17.487598,20.617910,-0.059135,-3.555427,-3.484155,-4.938213,-4.893089,-4.923733
416.762220,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.836065,17.489552,20.621117,-0.058915,-3.555242,-3.484543,-4.938366,-4.893120,-4.923801
416.780884,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.835403,17.495344,20.627516,-0.058799,-3.554656,-3.485317,-4.938454,-4.893188,-4.923908
416.800968,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.833437,17.499163,20.637100,-0.058489,-3.554263,-3.486464,-4.938709,-4.893230,-4.924091
416.810566,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.832779,17.501049,20.640291,-0.058372,-3.554040,-3.486847,-4.938816,-4.893253,-4.924160
416.830318,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.830830,17.506670,20.649876,-0.058060,-3.553394,-3.487993,-4.939148,-4.893311,-4.924362
416.849076,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.828918,17.508512,20.656282,-0.057745,-3.553163,-3.488765,-4.939510,-4.893326,-4.924484
416.862435,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.828289,17.513996,20.662697,-0.057653,-3.552491,-3.489537,-4.939625,-4.893345,-4.924591
416.870287,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.827652,17.515799,20.665911,-0.057541,-3.552250,-3.489925,-4.939747,-4.893333,-4.924641
416.888875,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.825769,17.519382,20.672325,-0.057248,-3.551783,-3.490689,-4.940105,-4.893307,-4.924744
416.902400,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.825157,17.522930,20.678776,-0.057139,-3.551300,-3.491431,-4.940231,-4.893261,-4.924850
416.909846,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.824549,17.524689,20.681995,-0.057036,-3.551048,-3.491798,-4.940350,-4.893230,-4.924908
416.930810,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.823349,17.528185,20.688448,-0.056851,-3.550557,-3.492527,-4.940578,-4.893181,-4.925026
416.948969,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.821627,17.533346,20.698139,-0.056550,-3.549753,-3.493603,-4.940929,-4.893070,-4.925201
416.969927,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.819960,17.536747,20.704596,-0.056276,-3.549242,-3.494311,-4.941257,-4.892998,-4.925316
416.989807,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.818893,17.541777,20.711052,-0.056085,-3.548440,-3.495015,-4.941444,-4.892891,-4.925400
417.009547,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.817850,17.543436,20.720728,-0.055899,-3.548182,-3.496040,-4.941601,-4.892857,-4.925507
417.020884,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.816835,17.548376,20.727165,-0.055719,-3.547372,-3.496704,-4.941730,-4.892776,-4.925571
417.030730,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.816334,17.550009,20.730400,-0.055640,-3.547112,-3.497030,-4.941788,-4.892754,-4.925602
417.049076,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.814842,17.554911,20.736858,-0.055361,-3.546309,-3.497672,-4.941936,-4.892712,-4.925678
417.070326,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.813869,17.558157,20.743303,-0.055178,-3.545778,-3.498306,-4.942020,-4.892696,-4.925758
417.090502,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.812445,17.561390,20.752941,-0.054910,-3.545250,-3.499235,-4.942116,-4.892689,-4.925880
417.109409,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.811504,17.566195,20.762508,-0.054734,-3.544460,-3.500155,-4.942165,-4.892666,-4.926041
417.122055,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.811041,17.567781,20.765690,-0.054656,-3.544200,-3.500454,-4.942188,-4.892658,-4.926094
417.131066,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.810581,17.569361,20.768850,-0.054584,-3.543946,-3.500759,-4.942204,-4.892647,-4.926151
417.149463,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.809254,17.574064,20.775162,-0.054371,-3.543162,-3.501357,-4.942265,-4.892632,-4.926270
417.169464,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.808405,17.577166,20.784594,-0.054244,-3.542664,-3.502260,-4.942303,-4.892628,-4.926449
417.189802,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.807186,17.581753,20.793983,-0.054076,-3.541950,-3.503155,-4.942310,-4.892632,-4.926640
417.209678,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.806036,17.586256,20.800213,-0.053908,-3.541290,-3.503749,-4.942272,-4.892654,-4.926777
417.229815,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.805292,17.589214,20.809526,-0.053829,-3.540875,-3.504631,-4.942238,-4.892666,-4.926968
417.249137,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.804255,17.592136,20.815718,-0.053746,-3.540501,-3.505224,-4.942211,-4.892666,-4.927101
417.271069,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.803598,17.596453,20.821892,-0.053717,-3.539968,-3.505810,-4.942196,-4.892658,-4.927231
417.290395,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.803282,17.599287,20.831120,-0.053708,-3.539628,-3.506667,-4.942192,-4.892654,-4.927437
417.300692,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.802664,17.602091,20.834181,-0.053709,-3.539306,-3.506961,-4.942177,-4.892658,-4.927494
417.310478,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.802111,17.603477,20.837238,-0.053727,-3.539151,-3.507251,-4.942169,-4.892658,-4.927551
417.330957,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.801840,17.604855,20.846382,-0.053745,-3.539000,-3.508118,-4.942162,-4.892658,-4.927711
417.340631,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.801573,17.608925,20.849419,-0.053769,-3.538599,-3.508413,-4.942154,-4.892647,-4.927769
417.349321,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.800859,17.610262,20.855476,-0.053849,-3.538478,-3.508991,-4.942093,-4.892643,-4.927879
417.361878,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.800629,17.611589,20.858503,-0.053888,-3.538361,-3.509300,-4.942074,-4.892639,-4.927937
417.369378,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.800241,17.614239,20.861525,-0.053966,-3.538172,-3.509604,-4.942051,-4.892624,-4.927998
417.380621,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.800051,17.615547,20.864540,-0.054014,-3.538082,-3.509903,-4.942036,-4.892616,-4.928055
417.390504,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.799864,17.616848,20.870564,-0.054067,-3.537996,-3.510522,-4.942020,-4.892609,-4.928177
417.409298,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.799461,17.619440,20.876570,-0.054220,-3.537871,-3.511158,-4.941971,-4.892567,-4.928291
417.422224,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.799332,17.621992,20.879564,-0.054282,-3.537759,-3.511468,-4.941933,-4.892513,-4.928349
417.441219,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.799170,17.624525,20.888525,-0.054388,-3.537689,-3.512424,-4.941875,-4.892464,-4.928570
417.462453,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.798981,17.628250,20.897440,-0.054582,-3.537617,-3.513360,-4.941795,-4.892372,-4.928818
417.469797,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.798946,17.629469,20.900402,-0.054651,-3.537603,-3.513668,-4.941776,-4.892330,-4.928905
417.490051,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.798914,17.633070,20.906309,-0.054725,-3.537579,-3.514270,-4.941753,-4.892216,-4.929077
417.500647,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.798849,17.634266,20.909254,-0.054890,-3.537561,-3.514570,-4.941715,-4.892185,-4.929165
417.509122,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.798847,17.635452,20.915131,-0.055050,-3.537546,-3.515154,-4.941708,-4.892155,-4.929344
417.529729,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.798880,17.636631,20.920979,-0.055315,-3.537534,-3.515719,-4.941708,-4.892124,-4.929554
417.549354,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.798944,17.641272,20.929701,-0.055495,-3.537473,-3.516535,-4.941727,-4.892048,-4.929882
417.569372,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.798975,17.643532,20.935488,-0.055594,-3.537436,-3.517050,-4.941734,-4.892021,-4.930103
417.580625,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.799120,17.645752,20.938372,-0.055856,-3.537396,-3.517301,-4.941811,-4.892017,-4.930210
417.600716,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.799236,17.646849,20.946976,-0.056042,-3.537380,-3.518034,-4.941868,-4.892021,-4.930538
417.609098,23.873417,-4.198274,-10.093249,27.962673,1,0,1,19.799305,17.650070,20.949829,-0.056135,-3.537242,-3.518272,-4.941917,-4.892033,-4.930645
417.631141,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.799437,17.651127,20.955515,-0.056337,-3.537202,-3.518720,-4.942013,-4.892036,-4.930866
417.640576,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.799513,17.653210,20.961174,-0.056445,-3.537065,-3.519139,-4.942062,-4.892056,-4.931091
417.661174,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.799818,17.656282,20.966818,-0.056936,-3.536865,-3.519513,-4.942223,-4.892044,-4.931316
417.669506,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.799900,17.657293,20.972448,-0.057080,-3.536788,-3.519845,-4.942257,-4.892044,-4.931553
417.690210,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.799980,17.658295,20.978079,-0.057229,-3.536716,-3.520131,-4.942287,-4.892048,-4.931793
417.701149,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.800249,17.661266,20.983709,-0.057730,-3.536453,-3.520373,-4.942379,-4.892052,-4.932083
417.709324,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.800341,17.662241,20.986515,-0.057911,-3.536362,-3.520489,-4.942410,-4.892052,-4.932224
417.721997,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.800434,17.663210,20.989319,-0.058094,-3.536276,-3.520578,-4.942436,-4.892056,-4.932369
417.740580,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.800627,17.666119,20.994907,-0.058488,-3.535915,-3.520749,-4.942448,-4.892040,-4.932648
417.749486,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.800816,17.667070,21.000473,-0.058895,-3.535804,-3.520910,-4.942455,-4.892036,-4.932919
417.769591,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.800995,17.668015,21.006018,-0.059334,-3.535695,-3.521036,-4.942459,-4.892029,-4.933193
417.781932,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.801165,17.670860,21.008780,-0.059805,-3.535309,-3.521095,-4.942455,-4.891926,-4.933331
417.800877,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.801249,17.672741,21.017015,-0.060044,-3.535041,-3.521231,-4.942451,-4.891850,-4.933739
417.809466,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.801344,17.673679,21.019747,-0.060288,-3.534898,-3.521267,-4.942444,-4.891808,-4.933872
417.820888,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.801435,17.675528,21.022472,-0.060534,-3.534625,-3.521302,-4.942436,-4.891735,-4.934010
417.840585,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.801720,17.677397,21.030588,-0.061282,-3.534288,-3.521369,-4.942387,-4.891674,-4.934444
417.850913,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.801819,17.678318,21.033279,-0.061532,-3.534127,-3.521387,-4.942364,-4.891644,-4.934586
417.869149,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.802221,17.681097,21.041300,-0.062534,-3.533573,-3.521389,-4.942276,-4.891544,-4.934994
417.890202,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.802322,17.682016,21.046614,-0.062784,-3.533382,-3.521366,-4.942245,-4.891514,-4.935230
417.900597,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.802422,17.684774,21.049261,-0.063038,-3.532738,-3.521343,-4.942219,-4.891354,-4.935345
417.908996,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.802729,17.685684,21.054539,-0.063791,-3.532517,-3.521292,-4.942104,-4.891300,-4.935566
417.929631,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.803059,17.686586,21.059774,-0.064530,-3.532301,-3.521243,-4.941982,-4.891247,-4.935783
417.949324,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.803280,17.690132,21.064983,-0.065022,-3.531334,-3.521188,-4.941902,-4.890995,-4.935989
417.969282,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.803404,17.692688,21.072769,-0.065238,-3.530519,-3.521104,-4.941864,-4.890808,-4.936298
417.981802,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.803762,17.693521,21.075352,-0.065903,-3.530259,-3.521074,-4.941803,-4.890751,-4.936398
418.000933,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.804005,17.694366,21.083113,-0.066296,-3.529975,-3.521032,-4.941753,-4.890686,-4.936684
418.020935,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.804237,17.696032,21.088253,-0.066701,-3.529428,-3.520997,-4.941700,-4.890579,-4.936874
418.029848,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.804468,17.698475,21.090826,-0.067079,-3.528623,-3.520990,-4.941612,-4.890450,-4.936970
418.049868,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.804583,17.699280,21.098507,-0.067254,-3.528347,-3.520962,-4.941566,-4.890408,-4.937248
418.060822,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.804914,17.701643,21.101053,-0.067760,-3.527514,-3.520949,-4.941402,-4.890320,-4.937344
418.069061,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.805023,17.702415,21.106125,-0.067909,-3.527222,-3.520918,-4.941341,-4.890305,-4.937534
418.090144,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.805233,17.703938,21.111155,-0.068218,-3.526656,-3.520896,-4.941219,-4.890278,-4.937714
418.109150,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.805557,17.706167,21.118635,-0.068595,-3.525740,-3.520875,-4.940983,-4.890308,-4.937965
418.130203,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.805660,17.707613,21.123568,-0.068728,-3.525135,-3.520872,-4.940907,-4.890350,-4.938114
418.150685,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.805952,17.709026,21.128475,-0.068998,-3.524532,-3.520864,-4.940636,-4.890419,-4.938251
418.160910,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.806046,17.709723,21.133324,-0.069097,-3.524240,-3.520855,-4.940556,-4.890450,-4.938370
418.169112,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.806149,17.711805,21.135738,-0.069151,-3.523337,-3.520850,-4.940456,-4.890606,-4.938427
418.182287,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.806448,17.712484,21.138147,-0.069340,-3.523050,-3.520844,-4.940170,-4.890648,-4.938473
418.190265,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.806559,17.713177,21.140535,-0.069370,-3.522745,-3.520839,-4.940060,-4.890705,-4.938511
418.200640,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.806669,17.713861,21.145292,-0.069404,-3.522448,-3.520824,-4.939953,-4.890759,-4.938587
418.209058,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.806776,17.715212,21.147661,-0.069443,-3.521877,-3.520816,-4.939838,-4.890858,-4.938622
418.220716,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.807001,17.715902,21.150015,-0.069481,-3.521572,-3.520798,-4.939598,-4.890919,-4.938648
418.230068,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.807117,17.716585,21.154701,-0.069480,-3.521273,-3.520759,-4.939472,-4.890980,-4.938702
418.240603,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.807232,17.717260,21.157036,-0.069484,-3.520982,-3.520740,-4.939354,-4.891037,-4.938725
418.249623,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.807344,17.717928,21.159348,-0.069494,-3.520698,-3.520715,-4.939232,-4.891087,-4.938747
418.269341,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.807684,17.719313,21.163952,-0.069402,-3.520114,-3.520662,-4.938808,-4.891193,-4.938782
418.282438,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.807899,17.720667,21.168533,-0.069367,-3.519560,-3.520606,-4.938541,-4.891293,-4.938820
418.300846,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.808138,17.722694,21.173069,-0.069275,-3.518723,-3.520533,-4.938251,-4.891430,-4.938866
418.310084,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.808254,17.723364,21.175329,-0.069237,-3.518448,-3.520496,-4.938110,-4.891468,-4.938889
418.329952,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.808367,17.724026,21.182030,-0.069205,-3.518181,-3.520390,-4.937973,-4.891506,-4.938995
418.341045,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.808722,17.726013,21.184244,-0.069068,-3.517284,-3.520354,-4.937557,-4.891636,-4.939034
418.350091,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.808834,17.726660,21.186453,-0.069033,-3.517001,-3.520318,-4.937424,-4.891674,-4.939072
418.369055,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.808968,17.728617,21.192965,-0.068982,-3.516057,-3.520228,-4.937267,-4.891808,-4.939247
418.381950,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.809353,17.729252,21.195126,-0.068862,-3.515759,-3.520198,-4.936829,-4.891846,-4.939301
418.400626,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.809498,17.730562,21.201559,-0.068813,-3.515085,-3.520139,-4.936672,-4.891930,-4.939548
418.410776,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.809639,17.731203,21.203693,-0.068769,-3.514761,-3.520118,-4.936520,-4.891972,-4.939629
418.420882,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.809914,17.732496,21.205812,-0.068695,-3.514088,-3.520100,-4.936230,-4.892029,-4.939743
418.441768,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.810337,17.733143,21.212135,-0.068595,-3.513739,-3.520041,-4.935768,-4.892048,-4.940075
418.450726,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.810472,17.735056,21.214222,-0.068571,-3.512696,-3.520020,-4.935623,-4.892094,-4.940201
418.461587,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.810762,17.735691,21.216305,-0.068507,-3.512334,-3.519998,-4.935303,-4.892101,-4.940323
418.469071,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.810902,17.736319,21.218382,-0.068483,-3.511981,-3.519975,-4.935150,-4.892109,-4.940441
418.489922,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.811039,17.738230,21.224562,-0.068462,-3.510899,-3.519883,-4.935001,-4.892090,-4.940800
418.500595,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.811480,17.738863,21.226610,-0.068422,-3.510544,-3.519848,-4.934528,-4.892075,-4.940914
418.522202,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.811758,17.740137,21.232687,-0.068421,-3.509841,-3.519708,-4.934208,-4.892040,-4.941231
418.542696,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.812021,17.742029,21.236704,-0.068442,-3.508824,-3.519602,-4.933895,-4.891972,-4.941437
418.560630,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.812273,17.742643,21.242659,-0.068478,-3.508503,-3.519410,-4.933605,-4.891937,-4.941761
418.569038,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.812531,17.743921,21.244629,-0.068532,-3.507846,-3.519341,-4.933300,-4.891869,-4.941864
418.580999,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.812777,17.745165,21.246593,-0.068602,-3.507225,-3.519271,-4.933022,-4.891800,-4.941967
418.600572,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.813007,17.746450,21.252432,-0.068697,-3.506583,-3.519017,-4.932747,-4.891731,-4.942272
418.620902,19.962507,-0.324336,-5.291391,21.383226,1,0,1,19.813227,17.748348,21.256292,-0.068806,-3.505678,-3.518838,-4.932491,-4.891617,-4.942471
418.629386,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.813414,17.748989,21.258211,-0.068959,-3.505388,-3.518744,-4.932217,-4.891571,-4.942574
418.642776,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.813587,17.750240,21.262030,-0.069124,-3.504834,-3.518554,-4.931961,-4.891476,-4.942768
418.650738,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.813663,17.750877,21.263924,-0.069234,-3.504564,-3.518444,-4.931831,-4.891418,-4.942875
418.660762,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.813736,17.751505,21.265810,-0.069347,-3.504301,-3.518335,-4.931705,-4.891357,-4.942986
418.669138,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.813807,17.752125,21.269564,-0.069463,-3.504048,-3.518115,-4.931587,-4.891293,-4.943199
418.690080,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.813929,17.752735,21.273266,-0.069732,-3.503802,-3.517875,-4.931343,-4.891232,-4.943420
418.700632,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.814030,17.754595,21.275106,-0.070040,-3.503127,-3.517755,-4.931107,-4.891037,-4.943527
418.710210,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.814075,17.755198,21.276941,-0.070197,-3.502917,-3.517635,-4.930992,-4.890968,-4.943634
418.729849,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.814142,17.756998,21.282434,-0.070551,-3.502351,-3.517257,-4.930763,-4.890785,-4.943993
418.741092,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.814201,17.757582,21.284254,-0.070912,-3.502178,-3.517132,-4.930542,-4.890724,-4.944111
418.760721,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.814222,17.758181,21.289639,-0.071100,-3.502012,-3.516774,-4.930435,-4.890663,-4.944489
418.769396,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.814280,17.758770,21.291424,-0.071671,-3.501854,-3.516654,-4.930138,-4.890602,-4.944607
418.781260,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.814297,17.759926,21.293184,-0.071848,-3.501559,-3.516533,-4.930042,-4.890480,-4.944725
418.790503,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.814310,17.761089,21.294941,-0.072027,-3.501276,-3.516413,-4.929951,-4.890354,-4.944839
418.810379,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.814344,17.761658,21.300180,-0.072573,-3.501145,-3.516053,-4.929691,-4.890289,-4.945160
418.820738,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.814348,17.763338,21.301899,-0.072747,-3.500791,-3.515923,-4.929615,-4.890106,-4.945274
418.842089,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.814352,17.764996,21.307032,-0.072921,-3.500495,-3.515529,-4.929539,-4.889942,-4.945621
418.849974,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.814323,17.765551,21.308720,-0.073449,-3.500404,-3.515394,-4.929337,-4.889893,-4.945755
418.860731,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.814297,17.766098,21.310402,-0.073626,-3.500320,-3.515259,-4.929276,-4.889843,-4.945889
418.869028,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.814266,17.766638,21.312082,-0.073804,-3.500242,-3.515123,-4.929222,-4.889790,-4.946018
418.889425,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.814116,17.768240,21.317078,-0.074330,-3.500050,-3.514682,-4.929077,-4.889637,-4.946407
418.911297,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.813992,17.769285,21.322031,-0.074680,-3.499956,-3.514219,-4.928997,-4.889488,-4.946812
418.929364,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.813896,17.770815,21.325321,-0.074856,-3.499833,-3.513906,-4.928970,-4.889278,-4.947067
418.950156,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.813614,17.771805,21.328602,-0.075394,-3.499759,-3.513587,-4.928917,-4.889149,-4.947311
418.960708,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.813383,17.772291,21.331871,-0.075758,-3.499720,-3.513259,-4.928905,-4.889088,-4.947517
418.969600,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.813152,17.772772,21.333500,-0.076127,-3.499687,-3.513095,-4.928905,-4.889034,-4.947605
418.989252,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.812893,17.774170,21.338348,-0.076498,-3.499586,-3.512549,-4.928947,-4.888889,-4.947861
419.011210,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.812635,17.775513,21.341568,-0.076872,-3.499498,-3.512164,-4.928997,-4.888756,-4.948013
419.020719,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.812363,17.775957,21.343174,-0.077267,-3.499468,-3.511961,-4.929073,-4.888710,-4.948071
419.029239,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.812227,17.776392,21.344776,-0.077466,-3.499443,-3.511759,-4.929115,-4.888660,-4.948128
419.050017,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.812090,17.777699,21.349596,-0.077665,-3.499374,-3.511129,-4.929153,-4.888531,-4.948299
419.061206,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.811678,17.778128,21.351200,-0.078298,-3.499357,-3.510916,-4.929283,-4.888489,-4.948353
419.069425,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.811539,17.778549,21.352802,-0.078509,-3.499346,-3.510703,-4.929325,-4.888447,-4.948402
419.089409,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.811146,17.779812,21.357639,-0.079185,-3.499304,-3.510058,-4.929451,-4.888329,-4.948566
419.111651,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.810890,17.780630,21.360863,-0.079650,-3.499290,-3.509627,-4.929497,-4.888252,-4.948666
419.120838,20.028215,-0.698486,-5.761651,21.740992,1,0,1,19.810772,17.781054,21.364122,-0.079896,-3.499272,-3.509198,-4.929516,-4.888226,-4.948784
